Feature,Area (um^2),Roundness,CentroidX (um),CentroidY (um),First Moment of Area (um^3),Eccentricity,Equivalent Diameter (um),Nearest Neighbor Distance (um),Average Neighbor Distance (um),,,avg,st dev
3869,398.6772,0.491009,15015.6281,5407.97752,4708.770401,0.972945,22.530237,66.233304,306.159533,,,,
3390,268.032452,0.490851,12809.08082,4629.800693,2173.074606,0.960491,18.473481,89.297521,266.915346,,,,
2108,64.479505,0.490712,8089.584728,6611.261849,293.465205,0.972242,9.060787,27.151649,111.485614,,,,
3076,116.737404,0.490655,11517.0227,6546.724846,684.755395,0.973868,12.191582,48.594063,113.598616,,,,
1207,168.573869,0.490137,5018.542793,7589.873363,1154.818422,0.968489,14.650424,50.95386,128.479299,,,,
1339,41.300598,0.489854,5440.96306,7445.180449,157.855317,0.967532,7.25159,100.150585,197.826756,,,,
3297,760.689584,0.489153,12367.35626,5080.622227,9810.030712,0.93166,31.121376,78.060676,141.707113,,,,
296,61.108027,0.488708,1751.760743,6469.132425,282.02566,0.97771,8.820723,23.255824,80.848365,,,,
897,356.955168,0.488621,4058.214259,7787.281994,4510.764628,0.934463,21.318758,19.432354,126.873084,,,,
3344,2004.343302,0.48825,12633.94737,2270.96063,41023.27564,0.899426,50.517414,91.196988,238.520546,,,,
2811,99.037148,0.488084,10426.66507,2219.220449,523.464004,0.942653,11.229337,59.464696,108.270565,,,,
1505,449.249361,0.487717,6110.781886,5905.612993,4747.26461,0.912283,23.916564,16.118979,55.37267,,,,
2912,98.194279,0.487362,10810.15093,5736.288217,559.295907,0.948139,11.181451,27.346422,65.109751,,,,
1550,93.137063,0.48709,6215.822126,1132.346168,482.020987,0.969901,10.88971,112.009694,333.766953,,,,
2775,2194.831774,0.486983,10367.00684,4006.739085,50919.76383,0.864583,52.863471,34.852517,157.256694,,,,
1211,51.836465,0.486751,5034.697017,5144.492884,230.292378,0.974516,8.124053,44.045056,127.63431,,,,
1931,36.243382,0.485786,7506.377757,7449.906645,120.287574,0.952624,6.793122,95.298877,166.356196,,,,
1560,64.05807,0.485518,6248.852927,5671.471381,321.648894,0.600677,9.031128,91.476451,137.448712,,,,
2434,83.02263,0.485076,9378.090529,3902.896523,381.17838,0.856557,10.281425,113.924163,191.042497,,,,
2313,236.003417,0.484856,8826.644266,2741.819845,2081.472695,0.866657,17.334615,53.856075,123.048535,,,,
1009,23.178907,0.484762,4393.850896,5210.684581,66.430346,0.953655,5.432523,15.612093,158.624242,,,,
2521,3906.699413,0.484697,9711.213946,1568.451514,138366.7032,0.965749,70.527755,78.724455,170.310592,,,,
786,69.958156,0.484605,3588.66704,2844.698939,331.493941,0.975627,9.437875,61.495145,147.7074,,,,
1745,1217.524769,0.484269,6809.86719,3399.942167,21427.28984,0.919024,39.372588,57.940346,147.660731,,,,
2091,274.353972,0.484161,8022.108723,6603.590591,2354.203547,0.918611,18.69006,14.565403,64.005771,,,,
2023,55.207942,0.484006,7800.799614,6554.869571,231.447376,0.946282,8.384088,10.725699,104.199714,,,,
3333,21.071734,0.483789,12496.36444,7029.334024,58.934935,0.976066,5.179707,119.275306,180.57476,,,,
3578,47.200683,0.483503,13549.95159,3908.086785,199.741635,0.975788,7.752276,68.416774,147.464963,,,,
1170,100.301452,0.483363,4907.560767,6468.440431,566.768512,0.972131,11.300786,16.856709,60.399822,,,,
1449,1152.623829,0.483211,5915.409575,4054.856371,21900.34432,0.970456,38.308827,57.401777,252.794885,,,,
1743,96.50854,0.482967,6781.586581,3982.645594,526.641802,0.962548,11.085057,20.248378,37.031009,,,,
297,24.443211,0.482658,1753.032241,7038.20809,67.732279,0.971792,5.578715,33.128902,196.410992,,,,
1284,133.594791,0.482042,5265.240946,3507.056718,912.355726,0.921333,13.042169,18.006187,177.552101,,,,
3842,275.196841,0.48131,14768.99909,3638.99887,2532.529337,0.976677,18.718747,137.710701,326.016365,,,,
3607,165.623826,0.480864,13661.9518,4157.621276,1166.806347,0.973386,14.521667,134.938133,172.902114,,,,
2951,22.336038,0.479909,10943.77845,6591.724725,69.986565,0.964,5.332835,15.457622,35.120212,,,,
774,275.618276,0.479612,3572.49809,2195.649846,2452.76273,0.971482,18.733075,61.258908,293.91987,,,,
2580,70.37959,0.479449,9816.515117,6030.796679,350.960009,0.972096,9.46626,17.123185,89.464093,,,,
3430,28.657558,0.479224,12948.90706,7569.744296,87.111687,0.971978,6.040524,47.910729,85.617607,,,,
1552,36.243382,0.479121,6213.769793,5192.617202,110.52148,0.937969,6.793122,47.721333,146.812055,,,,
1754,1244.918022,0.479068,6838.267849,4095.794413,22816.72605,0.956037,39.813049,33.877659,170.938706,,,,
1703,5624.045703,0.478966,6778.167381,7612.009733,203580.8159,0.913737,84.621259,70.831293,191.087139,,,,
374,213.667379,0.478702,2079.38244,5128.281278,1632.008413,0.960524,16.493931,21.243039,82.415216,,,,
3005,115.051666,0.478678,11177.43143,6524.644228,647.968334,0.950473,12.103236,11.684547,138.925561,,,,
1554,23.178907,0.478383,6216.500467,5808.119034,69.614191,0.982272,5.432523,42.110022,135.322319,,,,
1443,35.400512,0.478048,5885.519978,7098.682832,101.892105,0.923407,6.713668,29.885373,116.681789,,,,
870,61.108027,0.477711,3956.456611,5177.246317,250.471987,0.970065,8.820723,31.94624,156.610956,,,,
69,254.546542,0.477491,944.321519,7623.384153,2192.084919,0.974053,18.002742,54.612327,219.653737,,,,
3596,104.937233,0.476896,13612.38167,6501.793201,561.921521,0.967205,11.558989,88.073251,144.151457,,,,
919,127.273271,0.476574,4108.086276,4606.776894,699.772308,0.930438,12.729861,41.107755,187.39712,,,,
1589,35.821947,0.476327,6362.055649,2327.432499,143.341777,0.959441,6.753512,18.413821,129.379647,,,,
472,39.193425,0.476279,2350.080463,5876.838068,139.541348,0.960574,7.064179,16.433342,163.84602,,,,
104,21.071734,0.475978,1077.041554,6456.030182,71.575782,0.928286,5.179707,82.419111,135.384818,,,,
566,44.672075,0.475866,2699.786512,3843.75191,162.309423,0.973336,7.541767,30.195051,139.468197,,,,
47,28.236123,0.475688,843.042589,6339.165186,89.178281,0.974101,5.995944,50.493101,159.209301,,,,
545,92.294193,0.475549,2637.944412,1479.433791,508.530576,0.978712,10.840324,16.977233,118.05563,,,,
2745,24.864646,0.474962,10286.56519,2248.077331,68.831576,0.975888,5.626602,60.091733,137.927192,,,,
816,6596.716927,0.474805,3814.010387,7610.617748,248089.7835,0.88256,91.647154,107.342283,258.754441,,,,
2456,100.301452,0.474483,9453.563734,7592.010079,517.586353,0.956959,11.300786,33.662262,72.691256,,,,
1891,78.386849,0.474239,7379.55714,1504.338532,402.46841,0.964454,9.990257,82.776608,175.670621,,,,
199,48.886422,0.474134,1484.22695,5848.345096,210.064567,0.975911,7.889495,27.591745,186.849476,,,,
867,21.493168,0.474014,3925.273235,5184.186003,63.918818,0.975931,5.231248,31.94624,91.376004,,,,
3673,25.707515,0.473786,13947.44074,6013.897097,79.734428,0.980542,5.721173,81.540633,222.295459,,,,
2316,54.786507,0.473586,8838.960227,3437.50298,240.764804,0.977679,8.352027,87.193689,124.422261,,,,
1310,30.343296,0.473434,5322.599771,4021.706166,102.849292,0.976225,6.215648,16.023489,150.209059,,,,
2632,26.12895,0.472894,9959.290264,5279.906588,80.484385,0.960721,5.767878,21.329238,142.804827,,,,
2805,27.814688,0.472124,10411.67671,3416.231062,86.690266,0.968417,5.95103,54.392339,88.415375,,,,
2367,29.921862,0.470135,9071.120147,3967.010973,97.943548,0.977598,6.172333,18.865879,179.780591,,,,
3581,24.864646,0.470047,13554.5263,7042.469686,79.106706,0.984881,5.626602,128.240533,168.995839,,,,
2760,23.178907,0.47001,10311.33906,7647.670892,72.447898,0.963486,5.432523,25.517229,114.359486,,,,
1975,133.594791,0.46989,7663.862748,2773.284673,837.755603,0.967678,13.042169,24.090386,95.663054,,,,
495,25.28608,0.469886,2417.914189,4630.395366,95.282416,0.874354,5.674085,72.136061,103.523417,,,,
1013,34.136208,0.469434,4407.435297,1671.734675,121.826043,0.968355,6.592691,21.015091,154.085794,,,,
95,32.45047,0.469375,1057.6997,6243.324247,103.793562,0.97777,6.427847,81.955246,177.141859,,,,
1674,101.565756,0.469172,6621.205009,7453.453769,569.237866,0.963726,11.371787,7.896354,48.575723,,,,
3433,2193.988905,0.469076,12995.61694,3989.527335,53628.89989,0.950219,52.85332,54.610399,261.408267,,,,
2125,944.013666,0.469022,8185.193855,7154.955918,14032.21015,0.947944,34.66923,59.62968,104.78993,,,,
1956,75.436806,0.468805,7615.835223,6309.717703,414.960593,0.968228,9.800466,28.110494,132.354155,,,,
2468,22.757472,0.468684,9512.446562,7526.881444,63.027728,0.933886,5.382909,42.50016,91.935286,,,,
3640,860.991036,0.468542,13837.26344,2356.599026,13005.80258,0.880514,33.109634,92.746433,176.879309,,,,
3068,42.143467,0.468534,11498.13983,7955.902146,146.364416,0.962966,7.325212,26.909331,216.726353,,,,
3079,23.600342,0.46839,11524.99687,7957.578885,72.906789,0.965633,5.481687,26.909331,183.507863,,,,
2487,48.886422,0.468117,9584.359207,6198.219538,188.425136,0.975505,7.889495,33.457387,153.427307,,,,
1360,31064.79257,0.468011,5790.103256,1651.536554,3462003.968,0.963252,198.879165,72.416474,261.462722,,,,
2828,36.243382,0.467971,10478.53516,5807.209496,135.223205,0.980301,6.793122,37.474879,78.452921,,,,
2584,184.166952,0.467209,9832.128208,3431.31591,1379.436136,0.971535,15.313022,26.294752,90.697798,,,,
1501,1620.83775,0.467006,6130.871618,5964.933884,33057.30393,0.880765,45.428127,27.235992,56.060879,,,,
3722,70.37959,0.466754,14145.72161,6451.259292,375.952062,0.901236,9.46626,12.153269,98.45941,,,,
305,474.114006,0.466678,1795.330083,7627.935977,6153.492981,0.974553,24.569508,52.815814,253.119076,,,,
1688,109.15158,0.466243,6663.524402,4061.184859,623.035005,0.926504,11.788813,35.746102,124.401663,,,,
3239,34.557643,0.465896,12082.31649,7447.282124,123.287618,0.979393,6.633261,129.28553,229.628901,,,,
473,136.123399,0.465488,2358.878939,5890.717606,887.20463,0.971357,13.165018,16.433342,132.831958,,,,
1257,477.064049,0.465167,5199.189143,4068.754001,5826.823927,0.959361,24.645827,23.732724,146.545188,,,,
2786,914.513239,0.46451,10394.19419,2807.009446,13535.50783,0.945211,34.123224,80.413566,117.232551,,,,
3677,52.679334,0.464389,13963.63329,8063.511521,235.224781,0.980985,8.189836,108.498309,1222.896694,,,,
174,41.300598,0.463825,1404.938133,7266.536711,154.567924,0.977378,7.25159,112.297848,154.183407,,,,
2517,38.77199,0.463608,9650.469966,6544.545875,129.803157,0.964961,7.026096,67.645963,145.220176,,,,
232,48.043553,0.463377,1589.112916,6101.369481,204.348691,0.983149,7.821186,12.632525,85.284934,,,,
1787,291.632793,0.463232,6977.422289,6531.717065,2670.397856,0.944933,19.269624,31.214923,190.696357,,,,
2734,513.307431,0.463169,10272.99528,7630.000152,5622.450432,0.908915,25.564885,32.874744,42.183676,,,,
503,34.136208,0.463047,2467.004219,6118.337165,119.428574,0.959696,6.592691,17.754759,164.257746,,,,
2144,2081.044412,0.462875,8285.037092,3877.567653,49891.31406,0.893729,51.474926,86.346065,199.408339,,,,
2833,1728.303592,0.462438,10544.94053,5782.994693,39779.45969,0.93265,46.909961,28.629594,63.813534,,,,
3478,5609.716924,0.462329,13242.57781,1982.424146,192273.1424,0.85117,84.513392,83.0026,133.169649,,,,
597,41.300598,0.461839,2863.797951,5868.792553,155.132869,0.968747,7.25159,136.018399,180.107048,,,,
2925,2853.112732,0.461443,10910.70008,2791.304849,78292.65432,0.945871,60.27185,53.173064,98.540687,,,,
202,26.550384,0.461269,1488.054518,7350.1087,83.328972,0.978437,5.814207,117.504512,151.418641,,,,
1957,32.45047,0.461158,7615.260791,6522.800453,112.007766,0.980493,6.427847,75.121564,143.062636,,,,
3374,45576.89552,0.461125,12994.63316,6511.84104,5574700.695,0.957518,240.894802,190.803609,227.458932,,,,
2217,1125.65201,0.461076,8525.854719,2742.36916,18743.26735,0.905561,37.857954,40.327894,130.729344,,,,
821,47.622118,0.460999,3719.74395,4579.9649,198.204734,0.975426,7.786807,64.009724,130.296566,,,,
1867,2151.002568,0.460764,7298.866579,6377.873743,58329.5129,0.978072,52.332987,99.054614,194.51754,,,,
1424,21.493168,0.460659,5807.551551,2317.534413,70.769593,0.951533,5.231248,13.115237,52.908536,,,,
3082,906.084546,0.460587,11543.45094,3930.522511,14208.2605,0.922562,33.96561,63.76679,147.59436,,,,
1630,28.657558,0.460095,6498.874153,7074.190834,87.771362,0.974582,6.040524,43.403971,81.161997,,,,
1965,1371.769859,0.460023,7643.683054,6313.551526,28300.70537,0.955876,41.792244,25.396696,71.319626,,,,
3697,40.457729,0.459861,14051.04126,7214.743077,156.766072,0.983224,7.177213,90.720554,165.328078,,,,
2225,373.812554,0.458809,8525.038347,5161.759723,3837.490394,0.820669,21.816345,48.013996,95.327355,,,,
439,5417.964148,0.458698,2294.62538,6509.852163,186302.1266,0.881979,83.056404,47.644237,67.556464,,,,
22,32.45047,0.458678,681.596845,6604.141864,108.090341,0.965217,6.427847,26.922031,253.932568,,,,
2438,80.494022,0.458464,9402.179304,2736.776336,420.758067,0.967634,10.123644,53.636407,176.079366,,,,
190,64.05807,0.458154,1461.756898,7056.650664,311.271286,0.982049,9.031128,49.257874,149.476865,,,,
3331,26.12895,0.457594,12483.23928,5670.451182,100.928646,0.926082,5.767878,130.71469,197.524957,,,,
3203,316.497439,0.457272,12002.48502,3897.917893,2814.673011,0.930432,20.074288,51.971005,132.725214,,,,
2421,2745.646891,0.456549,9378.583389,3320.129423,84375.10797,0.9768,59.12585,115.959897,160.927303,,,,
1504,58.579419,0.456303,6093.633153,6647.299627,262.590836,0.97883,8.636297,80.701966,140.480374,,,,
1702,2652.088393,0.456293,6735.795948,5126.172036,86523.05902,0.961504,58.109757,102.341768,156.748962,,,,
2161,30788.33143,0.456262,8512.287755,7143.19031,2637673.749,0.953953,197.992225,116.553081,236.139497,,,,
1526,1391.155854,0.456133,6198.741937,5147.323834,27972.13999,0.943028,42.086514,21.493832,65.883349,,,,
2761,934.320669,0.456054,10347.93447,5130.485645,16486.60414,0.962276,34.490782,53.013254,207.707673,,,,
413,44.672075,0.455671,2190.93963,1284.2189,179.815288,0.976552,7.541767,82.66273,237.153913,,,,
63,23.178907,0.455175,915.107735,6377.190222,72.432786,0.985514,5.432523,31.042545,117.458076,,,,
466,55.207942,0.454344,2328.534326,6570.69767,252.909208,0.945106,8.384088,63.530857,87.465163,,,,
372,52.257899,0.454292,2068.706306,3230.209738,219.223416,0.967877,8.157011,55.681088,99.270828,,,,
1563,31.186166,0.45406,6262.341188,2918.300963,104.610461,0.980972,6.301386,30.01808,204.356332,,,,
2031,33.293339,0.454003,7829.538108,4462.175709,109.355902,0.97722,6.510791,25.309544,213.320782,,,,
277,32.871904,0.45392,1691.971151,4000.621687,109.499633,0.975981,6.469452,101.408897,182.588166,,,,
1586,25.707515,0.453889,6356.461933,2309.888863,91.690204,0.951562,5.721173,18.413821,59.058021,,,,
1804,9782.341616,0.453626,7116.5342,1630.824398,505269.6638,0.870182,111.603155,62.631171,105.487553,,,,
197,26.971819,0.453054,1476.894643,5569.751388,100.223603,0.985797,5.86017,75.352447,201.764215,,,,
2349,57756.35755,0.453004,9256.53564,6461.584043,9041599.29,0.964854,271.178315,120.187047,217.222711,,,,
1494,21.493168,0.452596,6068.687388,5684.601951,66.902028,0.976014,5.231248,10.153669,191.443355,,,,
2873,5035.722901,0.45259,10729.19796,4639.833921,192261.2269,0.960318,80.072976,106.395425,206.624096,,,,
3707,916.198978,0.452043,14136.71299,5279.54235,14726.42184,0.958377,34.15466,123.256988,271.931199,,,,
2647,23.600342,0.451998,10001.52212,7644.071315,69.378835,0.96055,5.481687,7.604967,181.988298,,,,
3435,23.600342,0.451998,12964.80856,7468.30583,71.041961,0.965397,5.481687,9.834918,182.616021,,,,
2088,61.108027,0.450668,8011.454269,6627.13836,268.351808,0.959568,8.820723,19.621248,77.825463,,,,
1145,26.12895,0.450481,4791.806993,7627.330997,81.941153,0.977078,5.767878,33.864996,105.00823,,,,
528,24.443211,0.449803,2549.139583,7636.774436,74.5942,0.981651,5.578715,23.342183,310.238533,,,,
2782,71.643894,0.449138,10364.51002,6584.174495,395.555295,0.967582,9.550908,13.633925,38.44278,,,,
1991,54.786507,0.449009,7702.395858,7529.239577,245.894691,0.981428,8.352027,115.729311,213.906384,,,,
166,616.558926,0.448389,1408.291955,3721.988112,8606.804437,0.976621,28.018337,168.028279,323.03085,,,,
1351,147.502135,0.447935,5498.843949,6385.779632,1156.514428,0.982223,13.704217,116.707265,220.279683,,,,
551,151.716482,0.447882,2649.202596,7588.288463,1091.83311,0.975324,13.898612,47.996104,94.585071,,,,
397,25.707515,0.447408,2149.839387,5805.659309,81.943089,0.983901,5.721173,28.405048,148.030488,,,,
1794,4938.792926,0.44705,7031.244261,6438.711767,240858.0332,0.929634,79.298591,29.479784,88.54568,,,,
1729,102.408625,0.446923,6755.45524,6373.360716,568.818112,0.918299,11.418875,18.146766,28.347785,,,,
2071,22.336038,0.446822,7953.802355,3766.958815,67.961314,0.973836,5.332835,121.612529,135.752175,,,,
978,85.972673,0.446819,4271.330726,7770.43002,439.120733,0.902625,10.462495,10.633748,20.405809,,,,
3431,29876.3468,0.446139,13140.41618,5784.694201,2721953.296,0.958041,195.037807,149.165329,218.090793,,,,
3401,3926.928277,0.445964,12933.80069,5145.213618,129075.6294,0.955636,70.710115,72.670725,129.477876,,,,
3169,36.664816,0.445951,11825.85836,3365.580437,133.163123,0.975122,6.832503,36.632429,246.985976,,,,
3865,58.157985,0.445829,14975.49123,7845.170949,270.102237,0.953495,8.605176,90.081409,523.534786,,,,
3699,26.550384,0.445589,14054.34513,5752.466416,91.277206,0.983391,5.814207,100.463775,236.799491,,,,
1714,68.272417,0.445344,6713.979851,7134.44412,347.606463,0.968142,9.323473,17.528618,50.886888,,,,
3432,68.272417,0.444917,12963.1909,5811.904169,324.645451,0.970289,9.323473,108.106586,185.040222,,,,
532,29.921862,0.44476,2569.628164,5350.340406,107.940593,0.980022,6.172333,173.296679,301.581842,,,,
1000,193.859949,0.444449,4363.361759,5902.767938,1549.414902,0.969732,15.710829,57.967145,113.824918,,,,
3246,714.753204,0.443675,12148.32429,1679.18139,9816.815018,0.847499,30.167069,98.910683,157.381126,,,,
2066,41.300598,0.443633,7917.518517,5872.694257,178.020565,0.831412,7.25159,11.777655,185.933158,,,,
1428,98.194279,0.44354,5822.194513,2311.289764,549.073293,0.974225,11.181451,15.918919,33.792559,,,,
2062,435.763451,0.443346,7922.391185,6602.069564,5535.243611,0.967679,23.554856,16.398886,87.236133,,,,
820,45112.05307,0.44318,4000.777158,3974.093061,6547001.261,0.969897,239.663201,122.005674,199.866001,,,,
3223,24.443211,0.442587,12037.0396,2436.596395,73.709799,0.982865,5.578715,215.374578,271.915667,,,,
3847,56.050811,0.442459,14794.04588,2987.623981,251.640327,0.980938,8.447846,99.287043,1097.767109,,,,
1902,461.049532,0.44178,7405.305446,3926.926611,5893.652274,0.979375,24.22863,35.042872,186.677563,,,,
2701,43.407771,0.441434,10174.52251,5995.889507,210.771028,0.957188,7.434278,22.399595,67.677747,,,,
3179,31.186166,0.441213,11876.79196,3904.747518,98.718808,0.976572,6.301386,53.416277,161.076097,,,,
2219,895.548679,0.44029,8528.005463,4569.580158,12733.19404,0.939792,33.767558,76.192415,150.344471,,,,
3562,37.929121,0.439962,13454.53681,6301.431572,165.466377,0.978707,6.949306,101.951246,151.673545,,,,
3415,29.500427,0.439697,12899.50337,5923.034854,115.122519,0.976689,6.128712,128.086421,205.348973,,,,
1162,11852.42873,0.439269,4992.283946,5815.690964,733010.6099,0.974793,122.845354,55.198972,143.948715,,,,
